Info 0    [15:50:23.307] Starting TS Server
Info 3308 [18:21:13.861] Different program with same set of files
Info 3309 [18:21:14.009] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3310 [18:21:14.011] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 841 structureChanged: false structureIsReused:: Completely Elapsed: 2.8282300010323524ms
Info 3311 [18:21:14.012] Different program with same set of files
Info 3312 [18:21:14.178] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3313 [18:21:14.184] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 842 structureChanged: false structureIsReused:: Completely Elapsed: 5.730886001139879ms
Info 3314 [18:21:14.184] Different program with same set of files
Info 3315 [18:21:14.349] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3316 [18:21:14.352] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 843 structureChanged: false structureIsReused:: Completely Elapsed: 3.0284870006144047ms
Info 3317 [18:21:14.352] Different program with same set of files
Info 3318 [18:21:14.508] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3319 [18:21:14.512] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 844 structureChanged: false structureIsReused:: Completely Elapsed: 3.7182989977300167ms
Info 3320 [18:21:14.512] Different program with same set of files
Info 3321 [18:21:15.101] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3322 [18:21:15.108] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 845 structureChanged: false structureIsReused:: Completely Elapsed: 6.9314929991960526ms
Info 3323 [18:21:15.108] Different program with same set of files
Info 3324 [18:21:18.049] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3325 [18:21:18.054] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 846 structureChanged: false structureIsReused:: Completely Elapsed: 4.670903000980616ms
Info 3326 [18:21:18.054] Different program with same set of files
Info 3327 [18:21:19.089] Format host information updated
Info 3328 [18:24:52.843] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3329 [18:24:52.852] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 847 structureChanged: false structureIsReused:: Completely Elapsed: 8.693037997931242ms
Info 3330 [18:24:52.852] Different program with same set of files
Info 3331 [18:24:53.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3332 [18:24:53.152] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 848 structureChanged: false structureIsReused:: Completely Elapsed: 4.695985998958349ms
Info 3333 [18:24:53.152] Different program with same set of files
Info 3334 [18:24:53.663] Format host information updated
Info 3335 [18:25:58.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3336 [18:25:58.369] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 849 structureChanged: false structureIsReused:: Completely Elapsed: 3.933968000113964ms
Info 3337 [18:25:58.369] Different program with same set of files
Info 3338 [18:25:58.665] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3339 [18:25:58.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 850 structureChanged: false structureIsReused:: Completely Elapsed: 2.0878840014338493ms
Info 3340 [18:25:58.667] Different program with same set of files
Info 3341 [18:25:58.787] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3342 [18:25:58.790] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 851 structureChanged: false structureIsReused:: Completely Elapsed: 2.844861000776291ms
Info 3343 [18:25:58.790] Different program with same set of files
Info 3344 [18:25:58.935] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3345 [18:25:58.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 852 structureChanged: false structureIsReused:: Completely Elapsed: 2.954690996557474ms
Info 3346 [18:25:58.938] Different program with same set of files
Info 3347 [18:25:59.235] getCompletionData: Get current token: 0.03487300127744675
Info 3348 [18:25:59.236] getCompletionData: Is inside comment: 0.0032499991357326508
Info 3349 [18:25:59.236] getCompletionData: Get previous token: 0.18871700018644333
Info 3350 [18:25:59.236] getCompletionsAtPosition: isCompletionListBlocker: 0.3935350030660629
Info 3351 [18:25:59.237] getCompletionData: Semantic work: 0.7893499992787838
Info 3352 [18:25:59.238] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.1485019996762276
Info 3353 [18:25:59.767] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3354 [18:25:59.771] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 853 structureChanged: false structureIsReused:: Completely Elapsed: 3.942788999527693ms
Info 3355 [18:25:59.771] Different program with same set of files
Info 3356 [18:26:05.926] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3357 [18:26:05.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 854 structureChanged: false structureIsReused:: Completely Elapsed: 4.646249998360872ms
Info 3358 [18:26:05.931] Different program with same set of files
Info 3359 [18:26:06.761] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3360 [18:26:06.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 855 structureChanged: false structureIsReused:: Completely Elapsed: 3.2697890028357506ms
Info 3361 [18:26:06.764] Different program with same set of files
Info 3362 [18:26:07.299] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3363 [18:26:07.302] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 856 structureChanged: false structureIsReused:: Completely Elapsed: 2.58873900026083ms
Info 3364 [18:26:07.302] Different program with same set of files
Info 3365 [18:26:07.914] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3366 [18:26:07.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 857 structureChanged: false structureIsReused:: Completely Elapsed: 4.803504999727011ms
Info 3367 [18:26:07.919] Different program with same set of files
Info 3368 [18:26:08.168] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3369 [18:26:08.172] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 858 structureChanged: false structureIsReused:: Completely Elapsed: 4.0833510011434555ms
Info 3370 [18:26:08.172] Different program with same set of files
Info 3371 [18:26:08.329] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3372 [18:26:08.331] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 859 structureChanged: false structureIsReused:: Completely Elapsed: 2.375789999961853ms
Info 3373 [18:26:08.331] Different program with same set of files
Info 3374 [18:26:08.420] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3375 [18:26:08.422] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 860 structureChanged: false structureIsReused:: Completely Elapsed: 2.6128209978342056ms
Info 3376 [18:26:08.422] Different program with same set of files
Info 3377 [18:26:08.749] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3378 [18:26:08.752] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 861 structureChanged: false structureIsReused:: Completely Elapsed: 3.0158669985830784ms
Info 3379 [18:26:08.752] Different program with same set of files
Info 3380 [18:26:09.093] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3381 [18:26:09.096] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 862 structureChanged: false structureIsReused:: Completely Elapsed: 3.3905699998140335ms
Info 3382 [18:26:09.096] Different program with same set of files
Info 3383 [18:26:09.635] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3384 [18:26:09.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 863 structureChanged: false structureIsReused:: Completely Elapsed: 3.3788789995014668ms
Info 3385 [18:26:09.639] Different program with same set of files
Info 3386 [18:26:09.888] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3387 [18:26:09.892] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 864 structureChanged: false structureIsReused:: Completely Elapsed: 3.8510499969124794ms
Info 3388 [18:26:09.892] Different program with same set of files
Info 3389 [18:26:10.480] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3390 [18:26:10.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 865 structureChanged: false structureIsReused:: Completely Elapsed: 5.818474996834993ms
Info 3391 [18:26:10.486] Different program with same set of files
Info 3392 [18:26:10.808] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3393 [18:26:10.812] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 866 structureChanged: false structureIsReused:: Completely Elapsed: 3.7087480016052723ms
Info 3394 [18:26:10.812] Different program with same set of files
Info 3395 [18:26:11.132] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3396 [18:26:11.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 867 structureChanged: false structureIsReused:: Completely Elapsed: 3.2845599986612797ms
Info 3397 [18:26:11.136] Different program with same set of files
Info 3398 [18:26:11.324] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3399 [18:26:11.326] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 868 structureChanged: false structureIsReused:: Completely Elapsed: 2.4313450008630753ms
Info 3400 [18:26:11.326] Different program with same set of files
Info 3401 [18:26:11.638] getCompletionData: Get current token: 0.07363700121641159
Info 3402 [18:26:11.638] getCompletionData: Is inside comment: 0.005619999021291733
Info 3403 [18:26:11.638] getCompletionData: Get previous token: 0.1348319984972477
Info 3404 [18:26:11.638] getCompletionsAtPosition: isCompletionListBlocker: 0.00887100026011467
Info 3405 [18:26:11.639] getCompletionData: Semantic work: 0.5833420008420944
Info 3406 [18:26:11.642] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.6282820031046867
Info 3407 [18:26:11.675] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3408 [18:26:11.678] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 869 structureChanged: false structureIsReused:: Completely Elapsed: 3.215684000402689ms
Info 3409 [18:26:11.678] Different program with same set of files
Info 3410 [18:26:11.679] getCompletionData: Get current token: 0.04417400062084198
Info 3411 [18:26:11.679] getCompletionData: Is inside comment: 0.004030000418424606
Info 3412 [18:26:11.679] getCompletionData: Get previous token: 0.21383900195360184
Info 3413 [18:26:11.680] getCompletionsAtPosition: isCompletionListBlocker: 0.007261000573635101
Info 3414 [18:26:11.735] getCompletionData: Semantic work: 55.120794996619225
Info 3415 [18:26:11.737] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.352758001536131
Info 3416 [18:26:11.738] getCompletionData: Get current token: 0.024792000651359558
Info 3417 [18:26:11.738] getCompletionData: Is inside comment: 0.0023199990391731262
Info 3418 [18:26:11.738] getCompletionData: Get previous token: 0.11143000051379204
Info 3419 [18:26:11.738] getCompletionsAtPosition: isCompletionListBlocker: 0.003869999200105667
Info 3420 [18:26:11.739] getCompletionData: Semantic work: 0.231539998203516
Info 3421 [18:26:11.740] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.4903819970786572
Info 3422 [18:26:11.741] getCompletionData: Get current token: 0.02646300196647644
Info 3423 [18:26:11.741] getCompletionData: Is inside comment: 0.0020999982953071594
Info 3424 [18:26:11.741] getCompletionData: Get previous token: 0.10476899892091751
Info 3425 [18:26:11.741] getCompletionsAtPosition: isCompletionListBlocker: 0.002600003033876419
Info 3426 [18:26:11.741] getCompletionData: Semantic work: 0.19731800258159637
Info 3427 [18:26:11.744] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.4892199970781803
Info 3428 [18:26:11.746] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3429 [18:26:11.749] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 870 structureChanged: false structureIsReused:: Completely Elapsed: 3.0219370014965534ms
Info 3430 [18:26:11.749] Different program with same set of files
Info 3431 [18:26:11.845] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3432 [18:26:11.850] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 871 structureChanged: false structureIsReused:: Completely Elapsed: 4.181548997759819ms
Info 3433 [18:26:11.850] Different program with same set of files
Info 3434 [18:26:11.945] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3435 [18:26:11.948] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 872 structureChanged: false structureIsReused:: Completely Elapsed: 2.732100997120142ms
Info 3436 [18:26:11.948] Different program with same set of files
Info 3437 [18:26:12.259] getCompletionData: Get current token: 0.024781998246908188
Info 3438 [18:26:12.259] getCompletionData: Is inside comment: 0.003720000386238098
Info 3439 [18:26:12.259] getCompletionData: Get previous token: 0.15207400172948837
Info 3440 [18:26:12.259] getCompletionsAtPosition: isCompletionListBlocker: 0.0072109997272491455
Info 3441 [18:26:12.259] getCompletionData: Semantic work: 0.3974049985408783
Info 3442 [18:26:12.262] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.938210003077984
Info 3443 [18:26:12.659] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3444 [18:26:12.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 873 structureChanged: false structureIsReused:: Completely Elapsed: 4.079411000013351ms
Info 3445 [18:26:12.663] Different program with same set of files
Info 3446 [18:26:13.993] Format host information updated
Info 3447 [18:26:13.994] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3448 [18:26:13.998] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 874 structureChanged: false structureIsReused:: Completely Elapsed: 3.150619000196457ms
Info 3449 [18:26:13.998] Different program with same set of files
Info 3450 [18:26:13.999] getCompletionData: Get current token: 0.0746459998190403
Info 3451 [18:26:13.999] getCompletionData: Is inside comment: 0.009860999882221222
Info 3452 [18:26:13.999] getCompletionData: Get previous token: 0.19030700251460075
Info 3453 [18:26:13.999] getCompletionsAtPosition: isCompletionListBlocker: 0.005319997668266296
Info 3454 [18:26:14.076] getCompletionData: Semantic work: 77.34406999871135
Info 3455 [18:26:14.083] Format host information updated
Info 3456 [18:26:14.083] Format host information updated
Info 3457 [18:26:14.083] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3458 [18:26:14.088] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 875 structureChanged: false structureIsReused:: Completely Elapsed: 4.727508001029491ms
Info 3459 [18:26:14.088] Different program with same set of files
Info 3460 [18:26:14.089] getCompletionData: Get current token: 0.05467500165104866
Info 3461 [18:26:14.089] getCompletionData: Is inside comment: 0.005270000547170639
Info 3462 [18:26:14.089] getCompletionData: Get previous token: 0.2506520003080368
Info 3463 [18:26:14.089] getCompletionsAtPosition: isCompletionListBlocker: 0.004569999873638153
Info 3464 [18:26:14.145] getCompletionData: Semantic work: 56.2076310031116
Info 3465 [18:26:14.153] getCompletionData: Get current token: 0.08403800055384636
Info 3466 [18:26:14.153] getCompletionData: Is inside comment: 0.006301000714302063
Info 3467 [18:26:14.154] getCompletionData: Get previous token: 0.23765099793672562
Info 3468 [18:26:14.154] getCompletionsAtPosition: isCompletionListBlocker: 0.003970000892877579
Info 3469 [18:26:14.154] getCompletionData: Semantic work: 0.44965000078082085
Info 3470 [18:26:14.799] Format host information updated
Info 3471 [18:36:14.827] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3472 [18:36:14.835] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 876 structureChanged: false structureIsReused:: Completely Elapsed: 8.151769001036882ms
Info 3473 [18:36:14.835] Different program with same set of files
Info 3474 [18:36:17.054] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3475 [18:36:17.059] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 877 structureChanged: false structureIsReused:: Completely Elapsed: 4.820272002369165ms
Info 3476 [18:36:17.059] Different program with same set of files
Info 3477 [18:36:21.806] Format host information updated
Info 3478 [18:36:21.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3479 [18:36:21.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 878 structureChanged: false structureIsReused:: Completely Elapsed: 3.166074000298977ms
Info 3480 [18:36:21.866] Different program with same set of files
Info 3481 [18:36:26.945] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3482 [18:36:26.950] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 879 structureChanged: false structureIsReused:: Completely Elapsed: 4.671498000621796ms
Info 3483 [18:36:26.950] Different program with same set of files
Info 3484 [18:36:27.869] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3485 [18:36:27.873] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 880 structureChanged: false structureIsReused:: Completely Elapsed: 3.794549997895956ms
Info 3486 [18:36:27.873] Different program with same set of files
Info 3487 [18:36:28.500] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3488 [18:36:28.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 881 structureChanged: false structureIsReused:: Completely Elapsed: 4.324367001652718ms
Info 3489 [18:36:28.504] Different program with same set of files
Info 3490 [18:36:30.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3491 [18:36:30.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 882 structureChanged: false structureIsReused:: Completely Elapsed: 2.6071629971265793ms
Info 3492 [18:36:30.159] Different program with same set of files
Info 3493 [18:36:30.737] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3494 [18:36:30.742] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 883 structureChanged: false structureIsReused:: Completely Elapsed: 4.49983200058341ms
Info 3495 [18:36:30.742] Different program with same set of files
Info 3496 [18:36:31.059] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3497 [18:36:31.063] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 884 structureChanged: false structureIsReused:: Completely Elapsed: 3.8495049998164177ms
Info 3498 [18:36:31.063] Different program with same set of files
Info 3499 [18:36:31.127] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3500 [18:36:31.130] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 885 structureChanged: false structureIsReused:: Completely Elapsed: 2.6923709996044636ms
Info 3501 [18:36:31.130] Different program with same set of files
Info 3502 [18:36:31.314] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3503 [18:36:31.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 886 structureChanged: false structureIsReused:: Completely Elapsed: 2.1770750023424625ms
Info 3504 [18:36:31.316] Different program with same set of files
Info 3505 [18:36:31.475] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3506 [18:36:31.478] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 887 structureChanged: false structureIsReused:: Completely Elapsed: 2.213137999176979ms
Info 3507 [18:36:31.478] Different program with same set of files
Info 3508 [18:36:31.553] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3509 [18:36:31.558] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 888 structureChanged: false structureIsReused:: Completely Elapsed: 4.788577999919653ms
Info 3510 [18:36:31.558] Different program with same set of files
Info 3511 [18:36:31.711] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3512 [18:36:31.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 889 structureChanged: false structureIsReused:: Completely Elapsed: 3.645397000014782ms
Info 3513 [18:36:31.715] Different program with same set of files
Info 3514 [18:36:31.841] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3515 [18:36:31.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 890 structureChanged: false structureIsReused:: Completely Elapsed: 5.167422000318766ms
Info 3516 [18:36:31.846] Different program with same set of files
Info 3517 [18:36:32.134] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3518 [18:36:32.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 891 structureChanged: false structureIsReused:: Completely Elapsed: 2.472030997276306ms
Info 3519 [18:36:32.136] Different program with same set of files
Info 3520 [18:36:32.354] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3521 [18:36:32.358] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 892 structureChanged: false structureIsReused:: Completely Elapsed: 4.136920999735594ms
Info 3522 [18:36:32.358] Different program with same set of files
Info 3523 [18:36:32.468] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3524 [18:36:32.473] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 893 structureChanged: false structureIsReused:: Completely Elapsed: 5.2232469990849495ms
Info 3525 [18:36:32.473] Different program with same set of files
Info 3526 [18:36:32.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3527 [18:36:32.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 894 structureChanged: false structureIsReused:: Completely Elapsed: 2.097758002579212ms
Info 3528 [18:36:32.738] Different program with same set of files
Info 3529 [18:36:33.009] getCompletionData: Get current token: 0.04824499785900116
Info 3530 [18:36:33.009] getCompletionData: Is inside comment: 0.13377200067043304
Info 3531 [18:36:33.009] getCompletionData: Get previous token: 0.2532530017197132
Info 3532 [18:36:33.010] getCompletionsAtPosition: isCompletionListBlocker: 0.7269550003111362
Info 3533 [18:36:33.012] getCompletionData: Semantic work: 1.6537079997360706
Info 3534 [18:36:33.013] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.6496580019593239
Info 3535 [18:36:33.518] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3536 [18:36:33.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 895 structureChanged: false structureIsReused:: Completely Elapsed: 4.97460500150919ms
Info 3537 [18:36:33.523] Different program with same set of files
Info 3538 [18:36:34.130] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3539 [18:36:34.134] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 896 structureChanged: false structureIsReused:: Completely Elapsed: 3.4299270026385784ms
Info 3540 [18:36:34.134] Different program with same set of files
Info 3541 [18:36:34.275] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3542 [18:36:34.279] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 897 structureChanged: false structureIsReused:: Completely Elapsed: 4.497602999210358ms
Info 3543 [18:36:34.279] Different program with same set of files
Info 3544 [18:36:34.430] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3545 [18:36:34.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 898 structureChanged: false structureIsReused:: Completely Elapsed: 3.7509559988975525ms
Info 3546 [18:36:34.434] Different program with same set of files
Info 3547 [18:36:34.584] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3548 [18:36:34.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 899 structureChanged: false structureIsReused:: Completely Elapsed: 2.1834460012614727ms
Info 3549 [18:36:34.586] Different program with same set of files
Info 3550 [18:36:34.901] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3551 [18:36:34.906] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 900 structureChanged: false structureIsReused:: Completely Elapsed: 5.587900001555681ms
Info 3552 [18:36:34.906] Different program with same set of files
Info 3553 [18:36:35.325] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3554 [18:36:35.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 901 structureChanged: false structureIsReused:: Completely Elapsed: 4.2551910020411015ms
Info 3555 [18:36:35.330] Different program with same set of files
Info 3556 [18:36:35.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3557 [18:36:35.616] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 902 structureChanged: false structureIsReused:: Completely Elapsed: 2.943663999438286ms
Info 3558 [18:36:35.617] Different program with same set of files
Info 3559 [18:36:35.680] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3560 [18:36:35.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 903 structureChanged: false structureIsReused:: Completely Elapsed: 2.279443997889757ms
Info 3561 [18:36:35.683] Different program with same set of files
Info 3562 [18:36:35.963] getCompletionData: Get current token: 0.020642001181840897
Info 3563 [18:36:35.963] getCompletionData: Is inside comment: 0.0024700015783309937
Info 3564 [18:36:35.963] getCompletionData: Get previous token: 0.10260899737477303
Info 3565 [18:36:35.963] getCompletionsAtPosition: isCompletionListBlocker: 0.07537699863314629
Info 3566 [18:36:35.968] getExportInfoMap: cache hit
Info 3567 [18:36:35.969] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3568 [18:36:35.969] collectAutoImports: response is complete
Info 3569 [18:36:35.969] collectAutoImports: 0.11875100061297417
Info 3570 [18:36:35.969] getCompletionData: Semantic work: 5.598650999367237
Info 3571 [18:36:35.977] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.594108998775482
Info 3572 [18:36:37.040] Format host information updated
Info 3573 [18:36:37.040] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3574 [18:36:37.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 904 structureChanged: false structureIsReused:: Completely Elapsed: 2.518725000321865ms
Info 3575 [18:36:37.043] Different program with same set of files
Info 3576 [18:36:37.044] getCompletionData: Get current token: 0.045103996992111206
Info 3577 [18:36:37.044] getCompletionData: Is inside comment: 0.006790000945329666
Info 3578 [18:36:37.044] getCompletionData: Get previous token: 0.10041899979114532
Info 3579 [18:36:37.044] getCompletionsAtPosition: isCompletionListBlocker: 0.005669999867677689
Info 3580 [18:36:37.046] getCompletionData: Semantic work: 2.4248070009052753
Info 3581 [18:36:37.110] Format host information updated
Info 3582 [18:36:37.111] Format host information updated
Info 3583 [18:36:37.111] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3584 [18:36:37.115] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 905 structureChanged: false structureIsReused:: Completely Elapsed: 4.510163001716137ms
Info 3585 [18:36:37.115] Different program with same set of files
Info 3586 [18:36:37.116] getCompletionData: Get current token: 0.04534400254487991
Info 3587 [18:36:37.116] getCompletionData: Is inside comment: 0.006860997527837753
Info 3588 [18:36:37.116] getCompletionData: Get previous token: 0.19507700204849243
Info 3589 [18:36:37.116] getCompletionsAtPosition: isCompletionListBlocker: 0.004601001739501953
Info 3590 [18:36:37.120] getCompletionData: Semantic work: 4.260920997709036
Info 3591 [18:36:37.191] getCompletionData: Get current token: 0.03861299902200699
Info 3592 [18:36:37.191] getCompletionData: Is inside comment: 0.010951001197099686
Info 3593 [18:36:37.192] getCompletionData: Get previous token: 0.10275899991393089
Info 3594 [18:36:37.192] getCompletionsAtPosition: isCompletionListBlocker: 0.006129998713731766
Info 3595 [18:36:37.194] getCompletionData: Semantic work: 2.777309000492096
Info 3596 [18:36:37.789] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3597 [18:36:37.792] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 906 structureChanged: false structureIsReused:: Completely Elapsed: 2.5995930023491383ms
Info 3598 [18:36:37.792] Different program with same set of files
Info 3599 [18:36:38.639] Format host information updated
Info 3600 [18:36:49.869] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3601 [18:36:49.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 907 structureChanged: false structureIsReused:: Completely Elapsed: 7.618220999836922ms
Info 3602 [18:36:49.877] Different program with same set of files
Info 3603 [18:36:50.590] Format host information updated
Info 3604 [18:37:01.228] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
